Vmag,Plx,e_Plx,B-V,Amag,TargetClass
7.78,8.73,1.0,0.937,17.48507121852785,5
9.17,1.64,0.9,1.551,15.24421924023849,5
10.4,3.49,2.13,0.467,18.1141271347959,3
7.75,7.01,1.04,0.527,16.978590089833293,3
8.76,1.68,1.11,1.187,14.886546408629314,5
6.91,8.04,0.91,1.051,16.436280243742257,5
8.82,6.55,1.16,0.486,17.901206499958917,3
8.11,12.86,1.21,0.495,18.656204842941015,3
8.2,2.81,1.9,0.088,15.443531599525398,2
10.55,16.38,6.03,1.814,21.621569487122,6
6.83,0.98,0.61,-0.085,11.786130378462474,1
9.22,3.45,1.54,0.525,16.90909547536637,3
9.57,2.68,1.51,0.802,16.710673970143944,4
9.78,12.4,2.13,0.555,20.247108425811177,3
7.25,20.26,0.98,0.513,18.783197205121308,3
8.71,1.14,1.38,1.816,13.994524256682364,5
6.95,3.69,0.8,1.531,14.7851318307953,6
7.7,5.07,0.98,1.018,16.22503979666668,4
8.0,11.86,1.11,0.57,18.37042344514122,4
7.68,4.52,0.65,1.119,15.95569217405691,4
8.06,2.77,0.69,0.096,15.272398845322243,2
6.23,7.25,0.51,0.03,15.531690032854968,2
6.57,7.55,0.84,0.068,15.959734758145942,2
9.79,0.82,1.08,0.9,14.359069261918583,5
7.32,0.88,0.61,1.575,12.042413360750844,5
7.71,2.18,0.59,1.545,14.402282468023024,5
8.59,3.86,1.31,1.022,16.522936523358773,5
9.5,14.03,4.31,0.722,20.2352883551418,4
6.29,39.64,0.56,0.676,19.28066822906619,4
9.22,3.36,1.72,0.199,16.85169638694922,2
8.57,3.26,1.3,1.165,16.136088000339697,5
5.53,9.39,0.69,0.265,15.393327961330556,3
9.2,8.49,4.5,0.605,18.844538451219762,4
5.59,1.77,0.84,-0.122,11.829866331809033,1
7.82,6.31,1.1,0.317,16.820146796220673,2
8.55,0.31,1.29,0.26,11.006808469171364,1
10.13,5.93,1.89,0.633,18.995273466821313,4
7.84,5.52,0.91,0.309,16.549695388645993,2
10.22,9.73,1.69,0.709,20.16056420134176,4
7.48,8.25,0.62,0.36,17.062269742749628,3
6.52,3.62,0.49,-0.098,14.31354285266583,1
8.7,2.41,0.82,1.144,15.610085212874342,5
7.91,6.34,2.06,0.711,16.920446289408666,4
9.89,0.26,1.49,0.368,11.964866739854092,1
12.11,16.67,4.34,1.58,23.219677999140025,6
7.86,1.06,0.67,1.201,12.98652932632385,5
7.63,10.74,0.96,0.538,17.785021406817684,3
9.28,3.08,4.13,0.94,16.72275358250222,3
8.19,2.21,1.61,0.902,14.911961368425553,5
6.03,11.71,0.81,0.087,16.372784475361815,2
7.97,-1.1,1.69,1.579,13.176963425791126,5
10.05,4.82,2.72,0.38,18.46523519119425,3
7.19,5.04,0.59,1.004,15.702152682227627,5
8.79,22.21,1.88,0.842,20.52274279274237,4
8.03,4.66,0.97,0.083,16.371929583449997,2
10.14,6.44,2.93,0.624,19.184429336799063,4
8.15,3.16,0.88,0.021,15.64843541309202,2
8.31,4.42,1.2,1.039,16.537111346745462,5
9.11,2.43,1.29,1.598,16.03803136799156,5
8.56,1.75,1.05,0.968,14.775190243431473,4
8.64,4.74,1.16,0.326,17.018891708370425,2
7.47,0.58,0.98,1.044,11.287139967814685,4
8.59,20.49,1.19,0.841,20.147709792005976,4
8.52,5.07,1.29,0.737,17.04503979666668,4
7.59,3.53,0.99,0.731,15.328873526939113,4
8.64,2.35,1.01,0.068,15.495339311358682,2
8.77,2.93,1.28,0.856,16.104338101770548,3
7.41,9.67,0.94,0.344,17.33713237041501,3
6.76,2.96,0.87,1.683,14.116458555294692,5
8.46,2.49,0.83,0.108,15.440996735478683,2
9.17,6.0,1.16,0.431,18.060756251918217,3
11.31,0.76,1.81,1.6,15.714067961403957,7
8.45,10.39,1.18,0.46,18.533077737785884,3
7.93,2.54,1.01,1.04,14.95416858309969,5
9.11,4.07,1.93,0.489,17.157972046126098,3
7.36,12.98,0.78,0.446,17.926373462321752,3
7.35,3.22,0.84,1.533,14.889279358479154,5
8.76,3.79,0.86,0.177,16.65319604984036,2
9.9,21.69,1.5,0.88,21.581297760070967,5
11.35,7.24,2.54,1.5,20.648692830985738,6
7.8,3.3,0.81,0.181,15.392569699389437,2
9.77,4.23,1.82,0.708,17.901701836875212,4
7.93,3.32,1.03,0.318,15.535690418520181,1
7.98,0.63,1.17,1.747,11.97670274726791,6
8.25,11.78,1.06,0.517,18.605726452255414,3
5.91,3.7,0.49,1.626,13.751008620334975,6
10.14,1.15,1.46,1.108,15.44348920176806,4
8.37,6.59,1.33,1.19,17.464427072970047,5
9.53,0.46,1.52,0.466,12.84378915840787,3
8.02,3.87,0.57,0.019,15.958554825094556,2
8.76,2.3,1.45,1.514,15.568639180087963,5
9.42,20.55,2.3,0.906,20.98405913106044,5
7.04,6.78,0.82,0.144,16.196148469335316,2
9.17,0.15,1.34,0.253,10.050456295278407,1
8.22,3.63,1.01,1.23,16.019533125180562,5
8.48,5.91,1.27,0.534,17.337937404406276,3
6.97,2.87,0.91,1.439,14.259409483669963,6
9.79,8.24,1.52,0.562,19.36963605848558,3
6.84,3.14,0.6,-0.103,14.324648240366074,1
8.65,1.46,0.75,1.059,14.471764278922187,5
8.95,4.21,1.29,0.561,17.07141047917834,3
6.56,3.91,1.15,1.68,14.520883786979333,5
6.57,20.21,0.94,0.438,18.09783156757652,3
6.81,4.61,0.59,0.799,15.128504626948242,4
8.57,5.14,1.19,0.512,17.12481559497638,3
8.74,2.27,1.23,0.219,15.520129285965613,2
8.06,2.54,1.01,0.207,15.084168583099691,2
9.04,0.9,1.16,0.099,13.811212547196623,1
7.32,4.68,0.62,1.482,15.67122926537062,5
7.69,1.99,0.91,1.701,14.184265382048533,6
8.38,1.02,0.76,1.323,13.423000858809589,5
8.59,13.22,3.28,0.689,19.196157275748106,4
4.98,21.17,0.77,0.937,16.608604290097063,4
6.3,4.49,0.53,-0.092,14.561231705016617,1
8.0,1.34,1.04,1.357,13.635523991824039,5
9.05,1.72,1.25,0.074,15.227642234537745,2
9.07,4.5,1.44,1.076,17.33606256887672,4
12.28,89.08,7.16,0.07,27.028901041810002,2
7.38,0.8,1.57,0.123,11.895449934959718,2
5.46,6.4,0.88,-0.041,14.490899869919435,1
7.88,2.18,0.64,1.438,14.572282468023024,5
8.81,-0.32,1.45,1.58,11.33574989159953,6
7.54,4.71,1.05,1.09,15.90510453564448,5
5.59,17.52,0.85,0.276,16.80767050916031,2
8.85,1.3,1.2,0.311,14.419716761534183,2
7.52,5.93,1.93,0.263,16.38527346682131,2
9.36,2.71,1.4,0.386,16.524846454372028,1
4.6,14.52,0.46,0.033,15.409833081820375,2
7.71,1.96,0.99,1.208,14.171280356782379,3
6.82,6.22,0.97,0.969,15.788951923454094,5
8.51,0.3,1.15,1.179,10.895606273598311,5
7.8,5.13,0.76,0.108,16.35058682555908,2
7.6,8.3,0.6,0.425,17.195390461880372,3
8.21,7.6,1.1,0.591,17.614067961403958,3
8.12,9.13,1.1,0.475,17.922353887671495,3
8.66,2.61,1.04,1.208,15.743202536691404,5
7.79,6.92,0.64,0.369,16.99053047228379,2
9.83,3.1,0.97,0.033,17.286808469171362,2
7.29,3.47,0.52,0.992,14.991647373954368,5
11.33,10.58,12.69,0.371,21.452428338495835,3
7.84,3.91,0.93,1.35,15.800883786979334,5
7.3,1.79,1.08,1.519,13.564265154899466,5
9.98,2.8,3.45,0.385,17.215790156711098,3
9.47,5.91,0.86,0.59,18.327937404406278,3
6.89,0.65,0.81,2.07,10.954566783214277,5
7.91,12.7,0.82,0.532,18.429018604779785,3
9.11,5.42,1.33,-0.046,17.779996432691934,2
10.03,1.59,1.97,0.575,16.036985621602255,3
9.14,13.72,1.53,0.587,19.826770556853667,4
7.25,2.89,0.9,1.334,14.55448921378274,5
8.05,4.97,1.08,-0.005,16.531781943666658,1
8.17,20.77,2.34,0.656,19.757182482675496,4
6.91,5.45,0.83,1.1,15.591982511383213,5
9.65,-0.04,1.55,0.382,7.660299956639813,1
6.56,6.3,0.73,-0.063,15.55670274726791,1
8.87,9.28,1.17,0.576,18.70773988109431,4
9.91,25.92,13.67,0.636,21.97817498599278,4
7.52,9.55,1.0,0.33,17.420016857918732,2
8.69,1.48,1.18,1.355,14.541308576974787,5
8.28,11.57,1.52,0.49,18.596666794758747,3
8.38,4.52,0.72,0.433,16.65569217405691,3
6.82,17.07,1.09,0.458,17.981167605573667,2
10.89,-0.52,2.67,0.562,14.470016718173998,3
10.11,1.42,1.8,1.27,15.871441721915282,3
7.05,6.27,0.59,1.229,16.03633770415358,5
8.51,2.87,1.92,1.16,15.799409483669962,5
7.06,3.25,0.83,1.595,14.619416804894371,5
8.97,1.8,2.0,0.149,15.246362525516531,1
9.45,2.12,2.28,0.332,16.081679304643757,3
7.55,8.66,0.92,1.022,17.237589460086735,5
7.67,17.17,0.93,0.716,18.843851475804584,4
6.95,3.43,0.93,1.327,14.626470600213853,5
8.25,1.59,0.97,0.934,14.256985621602258,4
8.41,2.73,1.19,1.044,15.59081323520378,5
8.22,2.45,1.09,1.025,15.165830421822664,4
7.42,2.35,0.79,0.004,14.275339311358682,2
7.7,3.35,0.91,-0.024,15.325224035184227,2
8.77,0.18,1.08,0.466,10.04636252551653,1
8.4,5.4,1.09,1.278,17.061968799114844,5
9.19,3.05,1.34,0.455,16.61149919673393,3
8.67,4.28,1.1,0.214,16.827218845065858,2
8.26,3.28,0.92,1.463,15.839369218558396,5
7.61,2.44,0.92,1.734,14.546949131693648,5
8.21,4.29,1.02,0.303,16.372286460923622,2
9.5,-0.99,2.55,0.1,14.47817597298775,2
9.0,1.04,1.14,1.479,14.085166696493902,5
9.41,1.17,1.6,1.454,14.750929308730809,5
6.59,3.39,0.52,1.307,14.24099849101541,5
8.49,-0.14,1.25,0.341,9.220640178391191,1
8.31,2.05,0.77,0.023,14.868769305278771,2
7.32,1.45,0.92,1.134,13.126840011174874,5
7.43,1.77,0.93,-0.032,13.669866331809033,1
7.99,4.92,0.99,0.083,16.4498255138368,2
6.48,47.95,1.28,0.628,19.88394305753341,4
10.01,6.01,2.07,0.71,18.904372360013696,4
9.74,4.32,1.5,0.696,17.91741873407456,4
9.07,1.04,1.48,0.438,14.155166696493902,1
7.81,5.12,1.03,0.922,16.356349804879155,4
6.22,1.75,0.52,2.673,12.435190243431471,7
7.64,4.38,0.96,0.787,15.847370552520498,3
8.48,3.71,1.08,0.133,16.32686954807523,2
6.94,4.82,0.59,0.288,15.35523519119425,2
8.16,1.4,1.19,1.888,13.890640178391191,5
6.25,4.8,0.82,-0.091,14.656206186877936,1
8.9,2.94,1.16,0.316,16.241736652060787,2
8.31,3.76,1.16,0.195,16.185939224638304,2
9.79,5.76,2.0,0.67,18.59211241711606,4
7.3,2.86,0.95,0.073,14.581830165645215,1
7.1,19.98,1.04,0.568,18.602977419449818,4
9.39,7.6,1.41,0.511,18.794067961403957,4
10.45,-0.89,2.15,0.897,15.196950033224564,1
6.06,10.56,0.5,0.072,16.178319590988966,2
3.92,26.79,0.77,0.228,16.059863568041045,3
7.72,13.09,0.87,0.402,18.304698232753775,3
7.46,2.89,0.72,0.123,14.764489213782738,2
7.47,5.9,0.93,1.234,16.324260058210722,5
7.38,13.3,0.95,0.484,17.999258204835428,3
8.69,2.22,1.25,1.748,15.421764872253192,6
9.08,2.46,0.9,0.017,16.034675535516897,2
8.98,4.54,1.15,0.625,17.265279264285518,3
4.52,1.95,0.72,0.079,10.970173056812591,3
7.29,4.98,1.35,1.44,15.776146713798589,5
9.58,19.67,1.7,0.924,21.049021799596684,5
7.67,7.82,0.92,0.278,17.13603376529924,2
8.6,3.7,1.05,0.198,16.441008620334976,2
7.94,2.92,1.08,0.135,15.266914257242092,1
9.84,-0.24,2.25,0.444,11.74105620855803,3
8.3,1.36,0.71,1.316,13.967694541851088,5
8.25,4.49,0.62,0.198,16.511231705016616,2
8.93,9.94,1.32,0.627,18.916931921986567,4
5.84,9.09,0.8,1.062,15.632819416109836,5
11.52,38.9,7.24,1.42,24.46974800662854,6
8.51,1.28,0.91,1.615,14.046049848239342,5
9.45,11.65,1.71,0.559,19.781629626810187,3
8.34,6.75,1.15,0.46,17.486518864155123,3
7.39,3.39,1.05,1.391,15.040998491015412,5
8.58,7.67,1.33,0.434,18.003976819744906,3
9.05,3.05,0.72,0.11,16.47149919673393,2
8.54,1.82,0.94,0.6,14.840356939925373,2
9.87,2.99,1.79,0.546,17.248355941622147,3
7.43,2.58,1.19,-0.01,14.488098529816149,1
10.82,2.99,1.93,1.38,18.198355941622147,5
9.52,0.36,1.37,1.004,12.301512503836436,4
8.24,2.84,0.67,0.134,15.506591700235187,2
7.79,2.27,0.72,0.958,14.570129285965614,5
7.69,10.99,1.59,0.475,17.894988462117453,3
7.09,18.28,1.05,0.573,18.399880956989065,4
7.07,3.89,0.87,0.04,15.01974800662854,2
9.11,5.88,1.3,0.359,17.956886630380694,3
10.43,1.87,1.74,0.288,16.789208032682495,1
8.63,5.47,1.17,1.227,17.319936631667154,5
8.7,0.5,2.24,1.337,12.194850021680093,5
6.33,10.14,1.02,1.129,16.360189774986587,5
8.06,7.51,0.95,0.515,17.43819968502084,3
7.81,2.78,0.88,-0.05,15.030223979590382,1
8.7,1.85,1.68,0.4,15.035858642015068,1
8.31,2.92,1.22,1.092,15.636914257242093,5
8.86,1.37,1.04,1.599,14.543602835782032,5
10.76,7.72,2.54,0.505,20.19808650167868,4
7.66,2.2,0.66,1.535,14.372113404111031,5
6.66,3.88,0.81,-0.045,14.604158627971037,1
9.67,6.99,1.74,0.529,18.892385878728405,3
7.65,14.05,0.93,0.476,18.388381621205493,3
5.81,8.98,0.82,1.093,15.576381683336521,4
9.95,35.0,1.41,1.603,22.670340221751378,5
8.4,3.11,1.14,0.653,15.863801945134188,3
8.95,1.76,1.11,0.322,15.17756333907075,1
6.94,2.42,1.09,1.719,13.859076829902158,6
9.86,2.13,1.47,0.185,16.50189801719369,2
8.09,3.57,1.09,0.132,15.853341080560966,2
8.06,2.02,0.95,-0.018,14.58675684723312,1
9.45,12.47,1.41,0.656,19.929332267392713,4
7.85,2.74,0.94,1.158,15.03875281410194,5
8.26,3.87,1.14,1.458,16.198554825094558,5
8.66,2.93,1.16,1.19,15.994338101770548,5
8.06,3.57,0.64,0.08,15.823341080560967,2
6.09,9.63,0.62,1.052,16.008131435622673,5
7.07,3.78,0.82,0.13,14.957458999186127,2
9.02,1.35,0.87,1.0,14.67166884247503,4
8.82,4.28,0.86,1.062,16.97721884506586,4
6.42,14.06,0.9,0.328,17.159926603419024,3
9.28,1.65,1.18,0.289,15.367419721069531,2
3.96,8.62,0.95,-0.085,13.637536329123563,1
8.18,3.02,1.14,1.044,15.580034714785752,5
9.57,5.22,1.66,0.425,18.15835251501131,2
6.72,11.4,0.85,1.032,17.004524256682362,5
6.6,3.59,0.6,1.106,14.375472242891595,5
8.26,4.35,0.82,0.288,16.45244628477319,2
7.94,1.97,1.09,1.464,14.412331130807964,5
8.67,5.08,1.28,0.265,17.199318561419595,2
7.3,4.88,0.72,0.986,15.742099110013552,5
7.89,2.79,0.98,0.93,15.118021016367987,5
8.64,2.71,1.21,1.096,15.80484645437203,5
8.07,-0.04,1.4,1.681,6.080299956639813,6
6.34,27.99,0.87,0.458,18.575014492330812,3
8.3,1.82,0.7,1.315,14.600356939925375,5
8.97,22.66,1.32,0.872,20.746299527636893,5
9.29,3.31,1.21,0.331,16.889139968878595,2
9.08,3.77,1.21,0.197,16.961706751028963,2
9.64,2.22,0.81,0.195,16.371764872253195,2
5.22,8.1,0.68,-0.119,14.762425094393247,1
5.03,20.98,0.68,0.02,16.639027419287697,2
7.84,17.88,1.31,0.599,19.101837572299495,4
9.4,-0.15,1.44,0.246,10.280456295278407,1
8.18,2.79,1.07,1.31,15.408021016367988,5
8.83,1.99,1.19,1.367,15.324265382048534,5
9.45,12.91,1.28,0.81,20.0046312113321,4
9.47,0.64,1.37,0.541,13.500899869919436,5
7.32,6.01,0.58,1.116,16.214372360013698,5
7.04,19.77,0.81,0.48,18.52003334656836,3
8.58,3.48,0.63,0.367,16.287896219732904,2
7.4,10.49,0.56,0.359,17.50387744096779,3
7.01,6.46,0.53,0.019,16.06116258997542,2
8.59,4.15,0.73,0.17,16.680240483560464,2
8.97,20.94,0.81,0.751,20.57488338671412,5
9.07,10.97,2.02,0.563,19.271033137873555,4
8.62,3.96,1.52,1.0,16.60847592962756,4
9.82,6.15,1.48,0.544,18.764375578877086,3
10.85,3.33,3.18,0.417,18.4622211675316,3
8.78,3.96,1.17,1.219,16.76847592962756,5
9.03,5.24,1.89,0.495,17.62665643491863,3
6.31,6.61,0.86,1.455,15.411007297428199,5
7.63,7.18,0.69,0.52,16.9106222212115,3
9.47,2.98,1.39,-0.054,16.841081320381278,1
8.13,2.95,0.79,0.182,15.479110079890816,2
7.74,3.88,1.08,1.537,15.684158627971037,5
10.28,14.41,2.41,0.75,21.073319904069947,4
6.65,12.18,0.79,0.297,17.078236441484282,3
8.18,2.83,1.3,1.114,15.438932177621451,5
8.77,11.6,1.27,0.54,19.092289946134592,3
7.11,9.11,0.79,1.144,16.907591884864992,5
9.36,2.83,1.72,0.457,16.618932177621453,3
7.81,19.04,0.97,0.493,19.208334720242277,3
4.27,23.52,0.89,0.35,16.127186587020503,3
7.9,3.71,0.63,0.133,15.74686954807523,2
10.01,11.31,1.61,0.752,20.277313024627276,4
8.26,1.55,0.71,1.237,14.211658490851457,5
8.13,0.98,1.15,1.7,13.086130378462475,5
9.66,31.38,2.27,1.094,22.14326469625459,5
8.23,2.04,0.68,-0.001,14.778150837129495,2
7.86,5.5,1.81,0.74,16.56181344747122,2
9.03,13.24,1.25,0.746,19.639439925518406,4
8.18,5.51,1.02,0.311,16.885757994258924,2
7.27,4.55,0.87,-0.035,15.56005698328556,2
9.52,3.96,1.72,0.17,17.50847592962756,2
6.51,3.85,0.52,-0.071,14.437303647542503,1
9.5,-1.28,1.3,0.75,15.036049848239342,1
8.61,1.23,1.29,1.16,14.059525557196988,5
7.91,21.26,1.0,0.578,19.54781630093639,4
9.06,3.11,1.49,1.061,16.52380194513419,5
9.07,2.3,0.86,1.282,15.878639180087966,5
7.62,8.47,0.86,0.465,17.259417051653536,3
8.83,12.82,4.27,1.2,19.369440125913997,4
7.55,5.46,0.6,1.111,16.235963213523686,5
7.85,16.59,0.98,0.559,18.949231930121805,3
7.94,0.69,1.07,0.174,12.134245453686276,1
8.24,3.89,1.12,1.172,16.18974800662854,5
8.98,2.15,1.24,0.488,15.642192299578028,1
6.37,64.54,0.6,0.804,20.41914480533943,4
6.96,2.75,0.51,1.693,14.156663469151313,6
8.05,15.82,1.07,0.63,19.04603239580829,4
6.62,7.83,0.77,0.968,16.088808810289716,5
7.41,2.91,0.84,0.019,14.729464944929537,1
10.01,11.27,4.37,0.527,20.269619580230533,3
7.05,-0.02,1.01,1.289,3.555149978319906,4
9.65,8.58,2.19,0.72,19.31743643924353,4
9.98,15.84,2.15,0.932,20.978775886267375,5
7.35,12.37,0.95,0.471,17.8118484981456,3
8.75,4.45,1.08,0.119,16.991800054904658,2
8.49,0.8,1.16,0.426,13.005449934959717,1
9.99,1.48,5.92,1.006,15.841308576974788,4
9.68,11.31,1.76,0.473,19.947313024627277,3
8.54,2.53,1.08,1.532,15.55560260587909,5
8.77,3.68,0.89,1.222,16.599239093367586,4
7.97,2.48,0.64,-0.05,14.942258404131081,1
8.39,6.71,1.2,0.471,17.523612600844963,3
9.42,2.31,1.69,0.436,16.238059899460723,3
8.02,3.05,0.74,0.073,15.441499196733929,2
6.4,2.88,0.69,0.013,13.696962438796154,1
10.08,6.71,0.95,0.342,19.21361260084496,3
7.0,3.08,0.65,1.149,14.442753582502222,5
7.05,7.35,0.87,0.01,16.381436695420973,2
8.72,11.59,0.89,0.656,19.04041717981798,4
7.11,5.12,1.08,1.264,15.656349804879156,5
7.62,2.75,0.93,0.133,14.816663469151313,1
3.96,19.2,0.99,-0.105,15.376506143517748,1
7.97,2.69,0.63,1.688,15.11876140001204,5
9.44,23.18,1.44,0.932,21.265567158137884,5
8.94,0.99,1.34,1.588,13.918175972987749,6
5.85,8.06,0.47,0.924,15.381675209025454,4
7.94,4.15,0.65,0.23,16.030240483560465,2
6.76,5.88,0.61,1.227,15.606886630380693,5
9.35,3.84,1.84,0.12,17.271656121837655,2
9.28,5.37,2.86,0.413,17.929871428497776,2
8.59,3.52,0.95,0.459,16.322713317390658,4
7.67,10.66,1.08,0.328,17.808786023452768,3
8.25,0.49,1.19,1.313,11.70098040014257,5
8.51,12.0,1.19,0.667,18.905906230238124,4
8.93,1.83,1.36,1.525,15.242255448652148,5
7.01,18.34,0.58,0.808,18.326996656670012,4
7.44,12.37,0.91,0.342,17.901848498145604,3
7.42,4.96,0.93,1.058,15.897408382450987,5
10.1,3.57,1.95,0.426,17.863341080560964,3
7.87,6.92,0.94,0.14,17.07053047228379,2
6.33,4.82,0.76,1.238,14.745235191194249,5
7.56,3.05,0.8,-0.06,14.981499196733928,2
6.44,9.05,0.58,1.074,16.22324289602602,5
8.57,6.25,1.14,0.293,17.549400086720375,2
4.99,4.21,0.58,-0.12,13.11141047917834,1
7.68,4.18,0.77,1.04,15.785881408875175,5
9.7,4.57,3.74,1.147,17.999581000349252,4
7.66,5.93,0.6,1.07,16.52527346682131,5
8.31,2.94,0.65,0.026,15.651736652060787,2
7.47,3.84,0.69,1.38,15.391656121837656,5
9.99,12.01,1.95,0.81,20.38771503701453,5
9.28,1.77,0.96,-0.024,15.519866331809032,2
9.37,3.48,1.65,0.938,17.077896219732903,4
9.75,10.42,1.82,0.76,19.839338594817526,4
8.11,6.46,0.63,0.424,17.16116258997542,3
7.82,2.04,0.96,0.004,14.368150837129495,1
7.91,5.73,0.96,0.007,16.700773109836952,1
6.58,18.54,0.78,0.455,17.920548649042395,3
9.03,1.7,1.94,1.0,15.18224460689137,4
8.89,-0.01,1.14,0.235,3.8900000000000006,1
7.39,3.08,0.68,-0.083,14.832753582502221,1
8.67,9.9,1.47,0.524,18.64817597298775,3
7.8,12.27,0.91,0.546,18.244222813635023,3
7.53,4.09,0.93,1.047,15.58861654003671,5
9.66,-0.11,1.02,1.632,9.866963425791125,7
9.26,2.19,1.68,-0.026,15.962220574200591,2
9.03,3.04,1.29,0.64,16.444367918043767,4
8.7,2.81,1.1,0.153,15.943531599525398,2
6.13,5.63,0.86,1.603,14.882541974256732,6
7.63,4.25,0.83,1.1,15.771944650251559,5
6.27,9.18,0.96,0.075,16.08421340600621,2
9.05,1.58,1.31,0.13,15.043285434772114,2
6.53,5.28,0.69,-0.08,15.143169612669062,1
7.77,10.47,1.0,0.617,17.86973340839421,4
7.24,4.02,1.06,1.595,15.26113026542235,5
8.32,3.87,1.29,1.468,16.258554825094556,6
7.49,3.0,0.96,-0.047,14.875606273598311,1
8.4,0.53,1.09,1.723,12.021379348003945,6
7.02,3.04,0.85,1.427,14.434367918043769,5
7.89,2.34,0.99,1.001,14.736079287050714,5
6.03,2.48,1.4,-0.117,13.002258404131084,1
7.86,1.94,0.67,0.104,14.299008649651132,2
8.55,0.24,1.25,1.313,10.45105620855803,5
9.9,4.35,1.78,0.531,18.09244628477319,3
9.24,3.03,1.88,0.026,16.647213142511525,1
8.84,3.73,0.85,1.323,16.698544159043436,6
8.17,4.69,1.66,0.36,16.525864213575417,3
8.56,12.44,1.52,0.63,19.034101901774,4
7.63,4.4,1.44,1.15,15.847263382430938,5
10.91,34.92,2.27,1.391,23.62537117516766,5
9.85,0.25,1.72,0.889,11.839700043360187,5
9.22,-1.53,1.46,0.07,15.143457154087995,2
9.59,15.65,1.77,0.651,20.562571709412335,4
9.07,7.93,2.35,0.505,18.56636593658802,3
8.31,1.53,0.75,0.164,14.233457154087995,2
9.03,6.8,1.87,0.51,18.19254456353118,3
7.96,4.41,1.07,0.111,16.182192947339193,2
7.23,3.89,0.88,1.339,15.17974800662854,5
8.98,4.05,1.27,0.554,17.017275116073343,4
7.81,29.97,0.95,0.718,20.193433714728222,4
8.19,3.83,1.04,0.906,16.105993869843115,4
9.65,5.94,1.12,0.475,18.518932224905967,3
7.16,5.98,0.83,0.156,16.043505919942056,2
7.7,6.83,0.87,0.233,16.872103518407663,2
8.22,2.6,1.74,1.125,15.29486673985409,4
6.84,8.01,0.93,0.148,16.358162580421187,2
10.82,0.58,1.22,0.355,14.637139967814687,3
8.49,0.61,1.4,1.225,12.416649175053836,5
8.1,3.91,0.66,0.978,16.060883786979332,4
8.99,1.44,0.84,1.535,14.781812460476248,5
7.47,2.18,0.97,1.585,14.162282468023024,5
9.24,14.36,2.22,0.8,20.02577219953141,5
9.01,1.91,1.81,0.1,15.415166836238638,1
7.99,3.95,1.36,0.127,15.972985478132301,1
6.88,7.62,0.95,1.091,16.289774856698003,5
8.18,15.13,0.84,0.573,19.079194640115933,4
5.17,66.01,0.77,0.761,19.268048663757927,4
7.61,5.18,0.94,0.291,16.181648798726165,2
9.54,3.65,1.53,0.496,17.35146432228237,3
8.87,3.14,1.24,0.09,16.354648240366075,1
8.86,3.97,1.64,1.078,16.853952533815576,5
8.88,-1.51,1.44,1.5,14.774884736465848,5
6.5,9.92,0.85,0.34,16.482558360770895,2
8.85,3.74,1.52,1.389,16.714358011002403,5
8.67,4.24,2.91,0.367,16.806829282963662,3
5.91,12.07,1.06,1.278,16.318536350486745,5
7.58,19.78,1.17,0.528,19.0611314363058,3
7.02,5.22,0.88,0.689,15.60835251501131,5
8.14,0.99,0.76,0.009,13.11817597298775,2
9.23,3.3,1.37,0.116,16.82256969938944,1
9.44,9.2,1.81,0.629,19.258939136727776,4
8.73,2.62,1.41,0.072,15.821506456598728,1
8.23,6.16,1.02,0.445,17.17790356082213,3
8.27,2.86,1.25,0.051,15.551830165645216,2
7.9,1.83,1.17,1.285,14.212255448652147,5
8.57,1.11,1.23,1.5,13.796614893933288,5
8.4,38.24,1.15,1.006,21.312589418020313,5
6.88,4.31,0.85,1.55,15.052386350803658,6
7.8,11.08,1.14,0.403,18.022698801962054,3
8.11,10.6,2.35,0.523,18.23652932632385,3
9.51,1.93,1.46,1.068,15.937786545038868,5
8.48,1.36,0.75,0.02,14.147694541851088,2
9.47,-1.09,1.43,1.505,14.65713248970312,2
9.86,2.46,0.96,1.103,16.814675535516894,4
8.69,5.37,1.29,0.15,17.339871428497776,1
5.02,14.78,1.11,0.235,15.868372170294036,2
8.71,4.34,2.35,0.148,16.897448647562555,2
8.68,-0.6,1.15,1.383,12.570756251918219,5
6.8,10.02,0.58,1.129,16.804338607656135,5
8.55,15.18,1.14,0.601,19.45635885779731,4
7.79,5.26,0.91,1.302,16.394928720768696,5
9.84,7.84,1.77,0.563,19.31158031342219,3
8.6,3.96,1.1,0.96,16.58847592962756,4
5.72,4.51,0.84,1.372,13.990882709389801,5
7.27,2.75,1.15,-0.002,14.466663469151314,1
6.31,8.16,0.74,-0.014,15.868450793769306,2
7.66,2.33,0.93,1.256,14.496779605130094,5
7.62,1.12,1.02,1.603,12.866090113350909,5
9.25,1.12,0.77,1.26,14.49609011335091,5
8.4,5.57,0.73,0.495,17.129275975868644,3
6.19,36.05,0.73,0.528,18.97452634527724,3
8.59,10.62,1.14,0.679,18.720622583727252,4
9.23,3.22,0.89,0.264,16.769279358479153,2
8.73,2.65,1.24,0.951,15.846229369684039,4
7.92,4.38,0.59,0.435,16.127370552520496,2
5.14,13.78,0.74,0.999,15.836246087858033,5
9.06,2.22,1.35,1.939,15.791764872253193,5
9.73,1.71,1.34,0.45,15.89498055196077,1
9.71,2.21,1.59,0.348,16.431961368425554,2
5.45,6.45,1.03,1.442,14.49779857317634,5
3.36,65.05,0.81,0.319,17.426236504488024,3
